-329,-241,260,-174,-3,158,27,638,285,-270,679,334,-195,-687
-324,-239,257,-150,-7,147,24,647,291,-264,679,333,-194,-680
-332,-241,258,-157,-7,155,25,638,288,-260,687,336,-200,-689
-320,-244,255,-180,-6,154,23,641,298,-266,686,336,-197,-683
-321,-241,255,-169,-6,152,25,639,292,-263,679,339,-191,-692
-320,-240,266,-185,-3,146,21,640,296,-261,672,329,-200,-687
-321,-236,261,-186,-11,154,26,639,295,-261,678,338,-202,-686
-322,-247,263,-175,-8,147,26,641,291,-264,676,336,-191,-685
-329,-238,257,-168,-9,149,22,642,291,-262,676,334,-205,-694
-326,-243,255,-162,-12,151,28,641,291,-267,678,334,-194,-682
-326,-232,272,-228,0,152,24,643,291,-261,673,331,-206,-682
-327,-235,261,-179,-5,152,23,642,293,-260,679,333,-193,-689
-322,-239,257,-172,-8,148,23,643,296,-266,675,338,-202,-685
-327,-244,255,-176,-8,150,24,644,291,-262,678,335,-201,-682
-326,-236,265,-192,-3,149,22,642,290,-262,671,334,-206,-688
-325,-241,269,-193,-5,147,22,641,287,-262,678,337,-193,-690
-330,-233,265,-191,-3,149,24,643,296,-269,681,333,-199,-680
-322,-244,251,-152,-9,153,24,638,287,-265,678,333,-194,-698
-327,-241,257,-192,-10,146,26,642,294,-263,688,328,-198,-678
-320,-235,260,-197,-1,154,24,639,288,-259,675,333,-197,-691
-326,-237,261,-192,-9,144,25,642,299,-265,675,336,-203,-685
-328,-240,254,-175,-6,146,23,639,288,-264,679,337,-197,-688
-326,-242,254,-173,-7,149,24,644,291,-263,674,337,-196,-683
-326,-236,259,-193,-2,150,26,638,297,-261,678,332,-199,-686
-324,-235,269,-204,-5,150,23,643,290,-262,672,338,-198,-690
-327,-240,256,-191,-4,152,25,643,296,-263,678,331,-192,-687
-326,-238,259,-182,-12,147,20,640,294,-260,675,336,-195,-684
-324,-236,255,-187,-10,148,23,643,295,-259,675,332,-200,-695
-325,-237,259,-193,-4,145,25,642,290,-266,682,335,-204,-683
-324,-237,263,-212,-3,150,17,646,298,-260,677,338,-198,-692
-325,-241,257,-192,-4,148,25,645,292,-257,677,333,-198,-686
-324,-240,262,-173,-5,155,26,637,289,-263,679,337,-194,-684
-321,-235,262,-182,-6,153,25,638,292,-264,670,333,-200,-688
-324,-235,265,-195,0,149,26,642,293,-260,681,336,-200,-690
-325,-241,257,-172,-3,146,23,642,295,-258,676,332,-198,-694
-324,-238,264,-190,-1,152,19,639,289,-259,681,329,-196,-686
-327,-237,256,-166,-3,149,18,641,289,-265,683,340,-197,-689
-324,-244,253,-169,-8,151,19,642,292,-263,677,339,-194,-697
-327,-246,251,-168,-10,149,25,645,291,-261,679,329,-197,-683
-326,-239,254,-150,-6,151,23,641,284,-265,676,334,-193,-692
-326,-234,268,-179,-7,149,24,642,298,-262,682,336,-193,-690
-326,-242,259,-173,-13,152,23,645,296,-263,672,337,-195,-689
-330,-231,249,-85,-4,160,32,639,264,-274,672,331,-193,-691
-323,-228,245,171,-21,160,32,628,220,-311,655,297,-211,-708
-335,-234,253,-62,-12,151,26,639,267,-286,667,313,-199,-701
-325,-239,262,-230,-6,149,18,644,287,-255,680,334,-192,-690
-321,-231,268,-317,2,144,13,644,314,-248,688,349,-192,-675
-327,-237,263,-241,-8,145,22,643,302,-260,687,338,-193,-686
-331,-229,266,-167,-9,152,26,639,288,-264,689,337,-196,-686
-328,-232,270,-145,-6,154,25,638,281,-269,673,336,-200,-692
-325,-226,269,-274,-3,145,18,647,310,-250,682,342,-199,-685
-325,-232,271,-251,-3,150,15,644,303,-255,682,340,-193,-688
-337,-232,259,-164,-6,150,21,639,288,-265,676,331,-199,-685
-325,-238,257,-155,-10,155,16,637,289,-263,674,331,-195,-689
-325,-234,254,-194,-6,141,13,638,296,-256,672,335,-200,-684
-323,-228,253,-104,-8,139,16,643,281,-266,672,326,-207,-694
-328,-234,260,-206,-12,135,4,638,295,-257,680,332,-194,-692
-327,-231,274,-400,-4,124,-2,650,314,-244,681,345,-197,-675
-325,-229,274,-448,4,118,-10,649,312,-242,679,345,-201,-680
-323,-226,273,-428,0,110,-8,640,301,-247,683,341,-204,-680
-325,-229,276,-481,0,109,-17,647,311,-242,682,343,-199,-677
-328,-231,260,-391,-9,106,-20,640,298,-254,676,332,-198,-684
-325,-226,265,-343,-6,98,-23,640,295,-256,680,334,-196,-687
-322,-235,267,-412,-3,100,-26,635,291,-259,687,332,-197,-686
-324,-235,259,-341,-1,96,-20,641,288,-261,679,324,-204,-686
-328,-229,269,-394,-9,98,-25,640,290,-260,678,331,-201,-687
-326,-226,263,-370,-10,101,-27,643,298,-256,680,331,-197,-686
-326,-224,269,-387,-7,104,-19,636,293,-255,675,332,-201,-689
-327,-227,266,-357,-10,102,-23,645,293,-253,679,335,-197,-682
-326,-230,273,-428,-1,99,-27,643,288,-258,675,335,-198,-681
-329,-229,259,-378,-2,94,-24,638,296,-257,674,331,-201,-689
-323,-230,260,-412,3,101,-22,638,288,-252,672,332,-204,-686
-328,-216,277,-414,6,100,-23,644,301,-251,676,334,-195,-680
-324,-231,264,-396,-3,93,-28,633,289,-255,681,330,-203,-693
-326,-232,262,-401,-6,95,-25,637,293,-260,674,334,-198,-688
-327,-217,277,-448,2,97,-27,640,301,-250,679,335,-200,-679
-327,-232,267,-371,-6,91,-30,632,292,-264,675,331,-196,-689
-326,-227,266,-421,-6,95,-31,638,292,-250,681,331,-196,-685
-326,-233,272,-422,3,96,-27,638,296,-249,670,327,-201,-686
-320,-228,271,-429,-3,89,-28,642,295,-252,672,334,-195,-688
-322,-228,265,-398,-6,92,-25,633,294,-254,675,327,-205,-689
-327,-230,268,-424,-5,90,-29,641,294,-257,679,331,-199,-686
-320,-222,279,-466,-1,91,-26,645,289,-252,676,328,-204,-683
-319,-230,267,-413,-3,93,-30,638,281,-256,679,323,-192,-685
-323,-225,275,-435,-2,92,-29,639,293,-256,678,329,-197,-688
